test_loss,answer_avg_variance
-3.660575176540174,0.004683916658014095
-3.580798211850618,0.0031420263423437
-3.586207496492486,0.0042374030913814075
-3.6616444713190983,0.005472547189372834
-3.6593887429488334,0.004096244776798626
-3.540753910416051,0.003125694439748171
-3.6827521826091565,0.004951165604812446
-3.5840412754761544,0.003931887427802156
-3.5785058925026343,0.0027494578513980066
-3.6699025819176123,0.006417413140784402
